investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001395,4/1/2024,101206,SIP,1769,Telangana,Hyderabad,T30,56+,Male,53.5,UPI,Verified
INV000061,4/1/2024,101208,SIP,402,Tamil Nadu,Chennai,T30,26-35,Female,23.3,UPI,Verified
INV001472,4/1/2024,119094,Lumpsum,55543,West Bengal,Kolkata,T30,18-25,Male,5.4,Mandate,Verified
INV004692,4/1/2024,120504,SIP,419,Madhya Pradesh,Bhopal,B30,26-35,Male,11.6,Cheque,Pending
INV000854,4/1/2024,120505,SIP,5013,Karnataka,Bangalore,T30,46-55,Female,79.7,Cheque,Verified
INV000822,4/1/2024,125498,Redemption,106786,Punjab,Amritsar,B30,26-35,Male,9.2,UPI,Verified
INV003391,4/1/2024,101208,Redemption,221065,West Bengal,Kolkata,T30,26-35,Male,20.2,Net Banking,Verified
INV001963,4/1/2024,120843,SIP,1166,Maharashtra,Nashik,B30,26-35,Male,10.3,Mandate,Verified
INV000968,4/1/2024,101208,Redemption,66515,Tamil Nadu,Chennai,T30,36-45,Female,37.1,UPI,Pending
INV003196,4/1/2024,119093,SIP,8507,West Bengal,Kolkata,T30,26-35,Female,20.1,Cheque,Verified
INV000483,4/1/2024,102886,SIP,2358,Haryana,Gurugram,T30,18-25,Male,7.7,Net Banking,Verified
INV002956,4/1/2024,149324,Redemption,440119,Gujarat,Surat,T30,36-45,Female,53.7,Cheque,Verified
INV000216,4/2/2024,148569,Redemption,43359,Karnataka,Mysore,B30,26-35,Male,21.9,Net Banking,Verified
INV003671,4/2/2024,102887,Lumpsum,186589,Haryana,Gurugram,T30,36-45,Female,22.9,UPI,Verified
INV004743,4/2/2024,101206,Redemption,43142,Maharashtra,Nashik,B30,36-45,Male,18.7,Net Banking,Verified
INV001880,4/2/2024,119120,Lumpsum,417838,Madhya Pradesh,Bhopal,B30,26-35,Male,23,Net Banking,Verified
INV000101,4/2/2024,120843,SIP,2880,Madhya Pradesh,Indore,T30,26-35,Male,20.8,Mandate,Verified
INV004661,4/2/2024,101206,Redemption,408781,Maharashtra,Nashik,B30,26-35,Male,9.8,Cheque,Verified
INV001562,4/2/2024,149323,SIP,2255,Delhi,Noida,T30,26-35,Male,7,UPI,Verified
INV004850,4/2/2024,118633,SIP,14621,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Mandate,Verified
INV002684,4/2/2024,149324,Redemption,299537,Delhi,New Delhi,T30,36-45,Female,56.2,Net Banking,Verified
INV002265,4/2/2024,149322,Redemption,129114,Rajasthan,Jaipur,T30,18-25,Female,3.8,UPI,Verified
INV004334,4/2/2024,118632,SIP,1803,Punjab,Amritsar,B30,26-35,Female,6.6,Cheque,Verified
INV003964,4/2/2024,118635,SIP,1019,Punjab,Chandigarh,T30,26-35,Male,16.7,Cheque,Verified
INV001048,4/2/2024,120505,Redemption,174404,Delhi,New Delhi,T30,46-55,Male,46.6,Cheque,Verified
INV002155,4/2/2024,148567,SIP,2576,Telangana,Hyderabad,T30,56+,Male,26.2,Net Banking,Verified
INV002106,4/2/2024,120507,SIP,5758,Uttar Pradesh,Lucknow,T30,26-35,Male,20.8,Cheque,Verified
INV003761,4/2/2024,102886,SIP,8986,Karnataka,Mysore,B30,46-55,Male,61.2,Cheque,Verified
INV004771,4/2/2024,125498,SIP,12649,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,UPI,Verified
INV003255,4/2/2024,102887,SIP,22613,Delhi,Gurugram,T30,46-55,Female,77.7,UPI,Verified
INV004142,4/2/2024,148569,SIP,2232,West Bengal,Kolkata,T30,26-35,Male,12,Cheque,Verified
INV002597,4/2/2024,102887,SIP,5214,West Bengal,Kolkata,T30,26-35,Male,12,Cheque,Verified
INV003260,4/2/2024,101207,SIP,2285,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Net Banking,Verified
INV002369,4/2/2024,119092,SIP,29393,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,UPI,Pending
INV000518,4/2/2024,101206,Redemption,119203,Uttar Pradesh,Agra,B30,26-35,Male,11.9,Mandate,Verified
INV001873,4/2/2024,120842,SIP,51815,Telangana,Hyderabad,T30,36-45,Female,38.9,Net Banking,Verified
INV001597,4/2/2024,119094,Lumpsum,480853,West Bengal,Kolkata,T30,36-45,Male,46.1,Mandate,Verified
INV004591,4/2/2024,118636,Redemption,414404,Tamil Nadu,Chennai,T30,26-35,Male,7.8,Cheque,Verified
INV001672,4/2/2024,148568,SIP,16819,Maharashtra,Pune,T30,18-25,Male,5.4,UPI,Verified
INV003047,4/2/2024,100033,SIP,3362,Maharashtra,Mumbai,T30,46-55,Male,40,UPI,Verified
INV003525,4/2/2024,119093,SIP,1126,Karnataka,Mysore,B30,36-45,Male,36.1,Mandate,Verified
INV001160,4/2/2024,148568,SIP,9387,Karnataka,Mysore,B30,36-45,Female,13.8,UPI,Verified
INV002471,4/2/2024,120505,SIP,2133,Punjab,Chandigarh,T30,18-25,Male,3.1,Cheque,Verified
INV003913,4/2/2024,120844,SIP,6600,Telangana,Hyderabad,T30,36-45,Male,51.7,Cheque,Pending
INV002452,4/2/2024,120504,SIP,2533,Uttar Pradesh,Kanpur,B30,18-25,Male,5.1,Mandate,Pending
INV003583,4/2/2024,120841,SIP,2783,Maharashtra,Nashik,B30,18-25,Male,4.9,Mandate,Verified
INV004434,4/2/2024,118636,Redemption,364334,Gujarat,Surat,T30,46-55,Male,17.7,UPI,Verified
INV002776,4/2/2024,118634,Lumpsum,346475,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,UPI,Verified
INV003317,4/2/2024,149323,SIP,2598,Delhi,New Delhi,T30,18-25,Male,6.6,Net Banking,Verified
INV004830,4/2/2024,148569,SIP,15847,Gujarat,Ahmedabad,T30,26-35,Male,15.1,Mandate,Verified
INV000413,4/2/2024,120507,SIP,2271,Haryana,Gurugram,T30,36-45,Female,49.8,Cheque,Verified
INV002054,4/2/2024,118634,SIP,7864,Telangana,Hyderabad,T30,26-35,Male,17.8,Cheque,Verified
INV002531,4/2/2024,120843,SIP,4368,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Pending
INV000330,4/2/2024,119093,Redemption,185595,Madhya Pradesh,Bhopal,B30,26-35,Female,11.9,Net Banking,Pending
INV001416,4/2/2024,120504,SIP,59441,Haryana,Faridabad,B30,18-25,Male,7.9,Mandate,Verified
INV002471,4/2/2024,125497,SIP,2214,Punjab,Chandigarh,T30,18-25,Male,3.1,Mandate,Verified
INV002343,4/2/2024,118635,SIP,3026,Punjab,Amritsar,B30,26-35,Male,22.1,Net Banking,Verified
INV002187,4/2/2024,120504,SIP,1967,Tamil Nadu,Chennai,T30,36-45,Male,15,Cheque,Verified
INV001051,4/2/2024,125497,SIP,10660,Haryana,Gurugram,T30,26-35,Male,8.2,Cheque,Verified
INV004665,4/2/2024,120507,SIP,7691,Madhya Pradesh,Bhopal,B30,36-45,Male,17.1,Cheque,Verified
INV001545,4/2/2024,118633,SIP,25409,Madhya Pradesh,Bhopal,B30,26-35,Male,11.5,Cheque,Verified
INV003325,4/2/2024,119095,Lumpsum,525850,Haryana,Faridabad,B30,26-35,Male,17.3,Net Banking,Verified
INV004241,4/2/2024,119093,SIP,14028,Maharashtra,Mumbai,T30,36-45,Male,18.9,Net Banking,Verified
INV001934,4/2/2024,119094,Lumpsum,284502,West Bengal,Kolkata,T30,46-55,Female,77.4,Cheque,Verified
INV000392,4/2/2024,149322,SIP,400,Gujarat,Surat,T30,26-35,Female,16.6,UPI,Verified
INV001828,4/2/2024,120507,SIP,4456,Gujarat,Surat,T30,36-45,Male,27.7,Net Banking,Verified
INV000087,4/2/2024,119093,Redemption,414914,Rajasthan,Jaipur,T30,36-45,Male,56.2,Net Banking,Verified
INV004723,4/2/2024,100016,SIP,7402,Gujarat,Surat,T30,26-35,Male,23,Net Banking,Verified
INV001764,4/2/2024,120843,SIP,2679,Rajasthan,Udaipur,B30,46-55,Female,28.1,Net Banking,Verified
INV004754,4/2/2024,101208,SIP,7075,Telangana,Hyderabad,T30,36-45,Female,51.5,UPI,Verified
INV002818,4/2/2024,118635,SIP,2081,Haryana,Gurugram,T30,46-55,Female,50.2,UPI,Verified
INV004406,4/2/2024,120841,SIP,5655,Rajasthan,Jaipur,T30,36-45,Male,12.2,Net Banking,Verified
INV001396,4/3/2024,118633,Lumpsum,513208,Rajasthan,Jaipur,T30,26-35,Female,10.6,Net Banking,Verified
INV001681,4/3/2024,102886,SIP,3015,West Bengal,Kolkata,T30,26-35,Male,8.5,Net Banking,Verified
INV000949,4/3/2024,101208,SIP,5414,Tamil Nadu,Coimbatore,B30,26-35,Male,11.2,Cheque,Verified
INV003717,4/3/2024,101207,SIP,5218,Tamil Nadu,Coimbatore,B30,26-35,Female,20.8,Cheque,Verified
INV002727,4/3/2024,118636,SIP,965,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Cheque,Verified
INV004646,4/3/2024,120841,SIP,48389,Madhya Pradesh,Indore,T30,18-25,Female,5.5,Net Banking,Verified
INV001762,4/3/2024,120504,SIP,15780,Punjab,Amritsar,B30,18-25,Female,7.5,Net Banking,Verified
INV004774,4/3/2024,102886,Redemption,361365,Tamil Nadu,Coimbatore,B30,36-45,Male,21.8,UPI,Verified
INV002395,4/3/2024,148567,SIP,4961,West Bengal,Kolkata,T30,26-35,Male,13,Net Banking,Verified
INV003263,4/3/2024,119094,Lumpsum,84195,Tamil Nadu,Chennai,T30,26-35,Female,12.5,Net Banking,Verified
INV002598,4/3/2024,120506,SIP,11171,Uttar Pradesh,Lucknow,T30,26-35,Male,14.6,Mandate,Pending
INV003764,4/3/2024,118635,Redemption,108982,Tamil Nadu,Coimbatore,B30,46-55,Female,16,UPI,Verified
INV002275,4/3/2024,120504,SIP,551,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,Verified
INV004691,4/3/2024,102885,Lumpsum,206058,Delhi,Noida,T30,26-35,Male,14.5,Cheque,Verified
INV002725,4/3/2024,102887,SIP,15007,Rajasthan,Udaipur,B30,46-55,Female,49.2,UPI,Verified
INV002325,4/3/2024,120503,Redemption,292783,Rajasthan,Udaipur,B30,36-45,Male,48.8,UPI,Verified
INV004378,4/3/2024,120842,SIP,552,Tamil Nadu,Chennai,T30,26-35,Female,23.2,UPI,Verified
INV000148,4/3/2024,102885,SIP,20390,Telangana,Hyderabad,T30,18-25,Female,3.5,Mandate,Verified
INV003174,4/3/2024,119120,SIP,2231,Tamil Nadu,Chennai,T30,26-35,Female,10,Cheque,Verified
INV001415,4/3/2024,119598,Lumpsum,278391,Haryana,Gurugram,T30,56+,Male,33.1,Mandate,Verified
INV000601,4/3/2024,102885,SIP,429,Rajasthan,Jaipur,T30,46-55,Male,52.6,UPI,Verified
INV002085,4/3/2024,149324,SIP,12358,Telangana,Hyderabad,T30,56+,Female,12.5,Mandate,Verified
INV004321,4/3/2024,120507,SIP,26613,West Bengal,Kolkata,T30,26-35,Male,16,Cheque,Verified
INV003557,4/3/2024,120503,SIP,860,Karnataka,Bangalore,T30,46-55,Female,81.8,UPI,Verified
INV003289,4/3/2024,125498,Lumpsum,306082,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,Mandate,Verified
INV003815,4/3/2024,102885,SIP,1934,Gujarat,Surat,T30,36-45,Male,38.7,UPI,Verified
INV000043,4/3/2024,118636,Lumpsum,358320,Madhya Pradesh,Indore,T30,26-35,Male,23.7,UPI,Verified
INV002214,4/3/2024,102885,Lumpsum,381090,Delhi,Gurugram,T30,36-45,Female,50.5,Net Banking,Verified
INV004442,4/3/2024,100016,SIP,2597,Haryana,Faridabad,B30,18-25,Male,5.8,UPI,Verified
INV000841,4/3/2024,120844,SIP,10809,Maharashtra,Mumbai,T30,36-45,Male,56.5,UPI,Verified
INV002395,4/3/2024,125498,SIP,28841,West Bengal,Kolkata,T30,26-35,Male,13,Mandate,Verified
INV002369,4/3/2024,119551,SIP,53446,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,UPI,Verified
INV002687,4/3/2024,148567,SIP,25052,Delhi,New Delhi,T30,36-45,Male,25.9,UPI,Verified
INV004177,4/3/2024,120844,SIP,871,Tamil Nadu,Coimbatore,B30,26-35,Male,14.7,Net Banking,Verified
INV002258,4/3/2024,120841,SIP,2956,Madhya Pradesh,Bhopal,B30,36-45,Male,33.7,Cheque,Verified
INV002631,4/3/2024,119095,Redemption,97093,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Cheque,Verified
INV002357,4/3/2024,120503,SIP,27308,Delhi,Gurugram,T30,26-35,Male,7.8,Net Banking,Verified
INV002178,4/3/2024,120843,SIP,2155,Gujarat,Ahmedabad,T30,36-45,Female,33.8,UPI,Verified
INV001835,4/3/2024,120504,SIP,590,Delhi,Noida,T30,26-35,Female,13.2,Net Banking,Verified
INV001870,4/3/2024,149322,SIP,2628,Madhya Pradesh,Indore,T30,26-35,Male,19.3,Mandate,Verified
INV004463,4/3/2024,120844,SIP,57773,Karnataka,Bangalore,T30,26-35,Female,16.1,Mandate,Verified
INV003309,4/3/2024,120843,SIP,10427,Delhi,New Delhi,T30,26-35,Male,20,Net Banking,Verified
INV002917,4/3/2024,100025,SIP,1031,Maharashtra,Pune,T30,18-25,Male,6.4,UPI,Verified
INV001182,4/3/2024,149324,SIP,20014,Punjab,Amritsar,B30,26-35,Male,9.1,Net Banking,Verified
INV004130,4/3/2024,120506,Redemption,14799,Punjab,Amritsar,B30,36-45,Male,57.9,Cheque,Pending
INV002402,4/3/2024,119095,Lumpsum,408494,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,Cheque,Verified
INV002417,4/3/2024,120507,Lumpsum,208860,Tamil Nadu,Coimbatore,B30,26-35,Male,16.8,Cheque,Verified
INV003111,4/3/2024,119598,Lumpsum,111715,Delhi,Gurugram,T30,18-25,Female,5.9,Cheque,Verified
INV003650,4/3/2024,125498,SIP,2280,Telangana,Hyderabad,T30,46-55,Male,87.3,Net Banking,Verified
INV004896,4/3/2024,100016,Lumpsum,171288,Uttar Pradesh,Agra,B30,18-25,Female,3.5,UPI,Verified
INV000586,4/3/2024,120844,Lumpsum,114578,West Bengal,Kolkata,T30,36-45,Male,43.8,Net Banking,Verified
INV001383,4/3/2024,120503,SIP,2201,Maharashtra,Pune,T30,26-35,Male,18.6,Mandate,Verified
INV004036,4/3/2024,118636,Lumpsum,33885,Uttar Pradesh,Agra,B30,56+,Female,51.7,Net Banking,Verified
INV002353,4/3/2024,120843,Redemption,222379,West Bengal,Kolkata,T30,46-55,Male,40.5,Cheque,Verified
INV001227,4/3/2024,120842,Redemption,404584,Tamil Nadu,Coimbatore,B30,36-45,Male,58.3,Net Banking,Verified
INV004067,4/3/2024,100025,Redemption,267777,Delhi,Gurugram,T30,26-35,Male,8.5,Cheque,Verified
INV000520,4/3/2024,125497,SIP,3038,West Bengal,Kolkata,T30,46-55,Female,59.4,UPI,Verified
INV002066,4/3/2024,119599,Lumpsum,119422,West Bengal,Kolkata,T30,26-35,Female,23.3,Mandate,Verified
INV002519,4/3/2024,120503,SIP,48999,Gujarat,Ahmedabad,T30,56+,Male,29.7,Cheque,Verified
INV002428,4/3/2024,148567,Redemption,355773,Gujarat,Ahmedabad,T30,56+,Female,38,UPI,Verified
INV004428,4/4/2024,119092,SIP,3357,Rajasthan,Udaipur,B30,26-35,Female,6.7,Cheque,Verified
INV003097,4/4/2024,149323,Lumpsum,412982,Punjab,Chandigarh,T30,26-35,Male,21.5,Cheque,Pending
INV002591,4/4/2024,120507,Lumpsum,192934,Gujarat,Ahmedabad,T30,18-25,Male,3.7,UPI,Verified
INV000430,4/4/2024,119598,Redemption,322027,Punjab,Amritsar,B30,18-25,Male,3.3,Mandate,Verified
INV004445,4/4/2024,120503,SIP,4403,Delhi,Noida,T30,36-45,Male,25.7,UPI,Verified
INV003570,4/4/2024,120843,SIP,2414,Delhi,New Delhi,T30,26-35,Male,12.3,Mandate,Verified
INV003908,4/4/2024,120503,Redemption,317112,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Cheque,Verified
INV003495,4/4/2024,101208,Lumpsum,32362,West Bengal,Kolkata,T30,26-35,Female,22.9,Mandate,Verified
INV001310,4/4/2024,102885,SIP,544,Telangana,Hyderabad,T30,46-55,Male,83.6,Net Banking,Verified
INV003859,4/4/2024,100033,SIP,2632,Karnataka,Bangalore,T30,36-45,Male,28.5,Cheque,Verified
INV000461,4/4/2024,102887,SIP,41765,Punjab,Chandigarh,T30,36-45,Male,26.9,UPI,Verified
INV000737,4/4/2024,119120,SIP,51805,Madhya Pradesh,Indore,T30,26-35,Female,10,Mandate,Verified
INV000604,4/4/2024,118635,Lumpsum,447641,Karnataka,Bangalore,T30,26-35,Male,9.5,Mandate,Verified
INV002054,4/4/2024,100016,SIP,2508,Telangana,Hyderabad,T30,26-35,Male,17.8,Net Banking,Verified
INV002468,4/4/2024,120504,SIP,26802,West Bengal,Kolkata,T30,46-55,Male,48.8,Net Banking,Verified
INV004802,4/4/2024,118632,Redemption,162226,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Cheque,Verified
INV001626,4/4/2024,149323,SIP,592,Maharashtra,Mumbai,T30,26-35,Male,16.8,UPI,Verified
INV004547,4/4/2024,119599,SIP,563,Madhya Pradesh,Bhopal,B30,36-45,Female,42.8,Mandate,Pending
INV003116,4/4/2024,120506,SIP,538,Rajasthan,Udaipur,B30,26-35,Female,8.7,Mandate,Verified
INV003404,4/4/2024,119095,SIP,1905,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Mandate,Verified
INV003673,4/4/2024,101206,SIP,6744,Maharashtra,Mumbai,T30,26-35,Male,23.5,Net Banking,Verified
INV001031,4/4/2024,149322,SIP,28272,Delhi,New Delhi,T30,36-45,Female,23,UPI,Verified
INV000592,4/4/2024,119552,SIP,570,Maharashtra,Mumbai,T30,26-35,Male,21.2,Cheque,Verified
INV003844,4/4/2024,149323,SIP,582,Maharashtra,Nashik,B30,26-35,Female,15.9,UPI,Verified
INV004153,4/4/2024,102885,SIP,17786,Uttar Pradesh,Agra,B30,46-55,Male,96.3,Mandate,Verified
INV003030,4/4/2024,149322,Lumpsum,348072,Karnataka,Mysore,B30,18-25,Male,3.1,UPI,Verified
INV000230,4/4/2024,120842,Lumpsum,323831,Haryana,Faridabad,B30,18-25,Male,3.3,UPI,Verified
INV002360,4/4/2024,120504,SIP,20710,Maharashtra,Mumbai,T30,26-35,Male,11.6,Cheque,Verified
INV004070,4/4/2024,120843,Lumpsum,356983,Maharashtra,Pune,T30,26-35,Male,13.8,Net Banking,Verified
INV002107,4/4/2024,119551,SIP,29386,Telangana,Hyderabad,T30,26-35,Male,18.2,UPI,Verified
INV004232,4/4/2024,119095,SIP,565,Tamil Nadu,Chennai,T30,26-35,Male,19,Net Banking,Verified
INV004674,4/4/2024,119551,Redemption,309124,Madhya Pradesh,Bhopal,B30,56+,Male,76.8,Cheque,Pending
INV001806,4/4/2024,102886,SIP,2367,Telangana,Hyderabad,T30,36-45,Male,32.6,Mandate,Verified
INV002232,4/4/2024,119095,SIP,8487,Karnataka,Bangalore,T30,26-35,Female,16.9,Mandate,Verified
INV000094,4/4/2024,120504,SIP,555,West Bengal,Kolkata,T30,18-25,Male,3.7,Cheque,Verified
INV003913,4/4/2024,118632,SIP,576,Telangana,Hyderabad,T30,36-45,Male,51.7,UPI,Verified
INV004521,4/4/2024,119551,Lumpsum,139758,Gujarat,Ahmedabad,T30,18-25,Male,7.9,UPI,Verified
INV003904,4/4/2024,120505,SIP,6976,Karnataka,Bangalore,T30,46-55,Male,67.6,UPI,Verified
INV004163,4/4/2024,149323,SIP,29849,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Cheque,Verified
INV003192,4/4/2024,100033,Redemption,126794,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,Net Banking,Verified
INV002329,4/4/2024,100016,Lumpsum,7964,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified
INV000117,4/4/2024,148569,SIP,2624,Karnataka,Bangalore,T30,26-35,Female,15.6,UPI,Verified
INV000281,4/4/2024,149324,SIP,942,Punjab,Chandigarh,T30,26-35,Male,20.5,Mandate,Verified
INV004276,4/4/2024,118633,Redemption,481267,Punjab,Amritsar,B30,26-35,Male,13.4,Net Banking,Verified
INV003815,4/4/2024,101207,SIP,5902,Gujarat,Surat,T30,36-45,Male,38.7,Cheque,Verified
INV004649,4/4/2024,119599,Lumpsum,225573,Karnataka,Bangalore,T30,36-45,Male,48.4,Net Banking,Verified
INV000928,4/4/2024,149322,Lumpsum,125540,Tamil Nadu,Coimbatore,B30,18-25,Female,6.2,UPI,Verified
INV002984,4/4/2024,119599,Redemption,258973,Delhi,Gurugram,T30,26-35,Male,18.1,UPI,Verified
INV004357,4/4/2024,118632,SIP,564,Delhi,Gurugram,T30,46-55,Female,55.6,UPI,Verified
INV002856,4/4/2024,149323,SIP,46288,Telangana,Hyderabad,T30,26-35,Male,13.2,Net Banking,Verified
INV001138,4/4/2024,119599,SIP,6195,Haryana,Faridabad,B30,46-55,Female,81.3,Cheque,Verified
INV001190,4/4/2024,120844,SIP,469,Maharashtra,Mumbai,T30,26-35,Male,15.6,Cheque,Verified
INV001334,4/4/2024,118633,SIP,3351,Punjab,Amritsar,B30,36-45,Male,38.6,Cheque,Verified
INV003700,4/4/2024,125497,SIP,5020,Maharashtra,Nashik,B30,46-55,Male,42.6,UPI,Verified
INV001938,4/4/2024,148568,Lumpsum,192620,Karnataka,Mysore,B30,26-35,Male,17.4,Net Banking,Verified
INV001679,4/5/2024,148567,Lumpsum,113028,Haryana,Faridabad,B30,36-45,Female,46.7,Cheque,Verified
INV001481,4/5/2024,120504,SIP,29931,Telangana,Hyderabad,T30,26-35,Male,23.4,UPI,Pending
INV000934,4/5/2024,149322,Lumpsum,23503,Delhi,Gurugram,T30,56+,Male,37.4,Mandate,Verified
INV004801,4/5/2024,119095,SIP,6725,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,UPI,Verified
INV001497,4/5/2024,119094,Redemption,287532,Maharashtra,Mumbai,T30,36-45,Male,56.8,UPI,Verified
INV002795,4/5/2024,100033,SIP,3347,Maharashtra,Pune,T30,18-25,Female,4.5,Cheque,Pending
INV000893,4/5/2024,118633,SIP,1198,Punjab,Chandigarh,T30,46-55,Male,35.3,Cheque,Verified
INV000041,4/5/2024,118634,Lumpsum,197824,Karnataka,Mysore,B30,46-55,Male,25,Cheque,Verified
INV000467,4/5/2024,100016,SIP,1955,Karnataka,Bangalore,T30,18-25,Female,7.1,Net Banking,Verified
INV000131,4/5/2024,125498,SIP,13703,Telangana,Hyderabad,T30,36-45,Female,16.8,Mandate,Verified
INV003082,4/5/2024,119094,Redemption,131377,Telangana,Hyderabad,T30,26-35,Male,18.7,UPI,Verified
INV002037,4/5/2024,148569,Lumpsum,437174,Delhi,New Delhi,T30,56+,Male,22,Mandate,Verified
INV002178,4/5/2024,119092,Lumpsum,224687,Gujarat,Ahmedabad,T30,36-45,Female,33.8,UPI,Verified
INV000827,4/5/2024,125498,SIP,2412,Maharashtra,Pune,T30,36-45,Male,28.8,UPI,Pending
INV000811,4/5/2024,120507,Lumpsum,414707,Haryana,Faridabad,B30,36-45,Female,34.5,UPI,Verified
INV003999,4/5/2024,119092,Redemption,178287,Haryana,Faridabad,B30,26-35,Female,21.2,UPI,Verified
INV003740,4/5/2024,102886,SIP,2727,Karnataka,Bangalore,T30,56+,Female,16.2,Net Banking,Verified
INV004424,4/5/2024,120841,SIP,6663,Delhi,New Delhi,T30,46-55,Female,90.1,UPI,Verified
INV004295,4/5/2024,120844,SIP,17635,Karnataka,Bangalore,T30,36-45,Male,50.6,Cheque,Verified
INV003271,4/5/2024,119551,SIP,1804,West Bengal,Kolkata,T30,18-25,Male,4.8,UPI,Verified
INV004822,4/5/2024,119598,Lumpsum,185853,Rajasthan,Udaipur,B30,26-35,Male,14.8,Net Banking,Verified
INV001336,4/5/2024,149324,Lumpsum,164499,Tamil Nadu,Coimbatore,B30,18-25,Male,5,UPI,Verified
INV002353,4/5/2024,119552,Lumpsum,182245,West Bengal,Kolkata,T30,46-55,Male,40.5,Net Banking,Verified
INV001963,4/5/2024,119094,Lumpsum,536873,Maharashtra,Nashik,B30,26-35,Male,10.3,Cheque,Verified
INV001206,4/5/2024,102885,SIP,11217,Delhi,Noida,T30,26-35,Male,11.7,Net Banking,Verified
INV000768,4/5/2024,148569,Lumpsum,44827,Delhi,Noida,T30,56+,Male,12.2,UPI,Pending
INV002542,4/5/2024,120844,Lumpsum,69888,Telangana,Hyderabad,T30,26-35,Female,15.9,Net Banking,Verified
INV002787,4/5/2024,118634,SIP,2281,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,UPI,Verified
INV004630,4/5/2024,119599,SIP,27709,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,UPI,Verified
INV003387,4/5/2024,118632,Lumpsum,261280,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Net Banking,Pending
INV000311,4/5/2024,120843,Lumpsum,106892,Punjab,Amritsar,B30,36-45,Male,29.2,UPI,Verified
INV003475,4/5/2024,120841,SIP,7248,Telangana,Hyderabad,T30,26-35,Male,20.7,Cheque,Verified
INV003814,4/5/2024,101207,SIP,2794,Rajasthan,Udaipur,B30,36-45,Female,12.5,Mandate,Verified
INV001379,4/5/2024,119552,SIP,5855,Punjab,Amritsar,B30,56+,Female,74.3,Mandate,Verified
INV002121,4/5/2024,148569,SIP,2838,Madhya Pradesh,Bhopal,B30,18-25,Female,3.5,Mandate,Verified
INV000023,4/5/2024,148568,SIP,46056,West Bengal,Kolkata,T30,46-55,Female,61.9,Net Banking,Verified
INV004358,4/5/2024,149323,SIP,2803,Tamil Nadu,Coimbatore,B30,26-35,Male,6.5,Cheque,Verified
INV001155,4/5/2024,119552,Lumpsum,40120,Telangana,Hyderabad,T30,26-35,Female,16.7,UPI,Verified
INV004475,4/5/2024,120507,SIP,14321,Punjab,Amritsar,B30,26-35,Male,18.2,Cheque,Verified
INV001636,4/5/2024,118636,SIP,7483,Rajasthan,Udaipur,B30,18-25,Male,6,Mandate,Verified
INV000953,4/5/2024,148568,SIP,15383,Haryana,Faridabad,B30,56+,Male,23.1,UPI,Verified
INV001701,4/5/2024,149322,Redemption,331519,Karnataka,Mysore,B30,26-35,Female,24.4,UPI,Verified
INV002434,4/5/2024,102886,SIP,7675,Uttar Pradesh,Agra,B30,26-35,Male,13.8,Net Banking,Verified
INV000047,4/5/2024,119599,Redemption,86386,Haryana,Faridabad,B30,36-45,Male,23.6,UPI,Pending
INV003571,4/5/2024,102885,Redemption,395601,Haryana,Faridabad,B30,36-45,Male,53.1,Mandate,Verified
INV000957,4/5/2024,101208,Redemption,201303,Madhya Pradesh,Bhopal,B30,36-45,Male,38.2,Net Banking,Verified
INV002860,4/5/2024,148567,SIP,5708,Madhya Pradesh,Indore,T30,46-55,Male,18.9,UPI,Verified
INV004641,4/5/2024,149324,Lumpsum,250321,Haryana,Faridabad,B30,56+,Male,42.4,Net Banking,Verified
INV001692,4/5/2024,101208,Lumpsum,44163,Rajasthan,Jaipur,T30,26-35,Male,11.7,Net Banking,Verified
INV002863,4/5/2024,120842,SIP,45968,Rajasthan,Udaipur,B30,36-45,Female,49.8,Net Banking,Verified
INV001569,4/5/2024,118632,SIP,5725,Punjab,Chandigarh,T30,46-55,Male,50.1,Net Banking,Verified
INV002473,4/5/2024,119552,Lumpsum,138667,Uttar Pradesh,Lucknow,T30,36-45,Male,41.8,Cheque,Verified
INV001839,4/5/2024,149324,Lumpsum,423304,Punjab,Chandigarh,T30,26-35,Male,18.6,Mandate,Verified
